Penya Recreativa Sant Feliu de Llobregat;-;A.C.E. Sansur B;JOEL JIMENEZ RODRIGUEZ- JOSE MANUEL GÜISADO PLIBERSCHNIG;10/02/2018;16:00;Pavelló Andrei Xepkin Carrer Mataró- 4- 08980 Sant Feliu de Llobregat- Barcelona;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
F.S. La Salut;-;Sagrerenc C.E. B;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;10/02/2018;16:00;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
C.F.S. Lliça De Vall;-;A.E.F.S. Montgat;JOSE RIZO GOMEZ- MARI CARMEN DELGADO MORALES- MIQUEL VILASECA BARRUGET;10/02/2018;16:00;Pavelló Municipal De Lliça De Vall;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"Athletic Arrahona - Can Jonqueres ""A""";-;F.S. Racing Llavaneres;ISMAEL BENKHAJOU BAKKALI- OMAR DOUAS BERROHOUY;10/02/2018;16:30;Pavelló esports c/ sol i padris- 59 08203 Sabadell;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
F.s. Borges;-;Futsal Dante;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ- OSCAR CRUZ OSUNA;10/02/2018;17:00;PAVELLO MUNICIPAL DE LES BORGES BLANQUES;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Sagrerenc C.E. A;-;Padre Damian Sagrados Corazones;ADRIA VENTEO GONZÁLEZ- JOSEP GONZALEZ GARCIA- ROGER TORRENT ARNAU;10/02/2018;17:00;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Can Palet FS;-;C.F.S. La Garriga;YASSIN BOURROUHOU- YOUSSEF BOURROUHOU;10/02/2018;17:00;Pabellon Municipal Can Parellada Carrer Europa s/n 08228 Terrassa;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
C.E. Orange Papiol;-;"Gelida Industrial F.S.C. ""A""";GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO- SAMUEL SERRANO MATA;10/02/2018;17:00;PavellÓ Poliesportiu Municipal El Papiol;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.e. Gadex B;-;"Olímpic Argentona ""B""";HERMAN TORTA RECHE;10/02/2018;17:00;Poliesportiu Municipal Olimpia Carrer de Mauritània- 17- 08206 Sabadell- España;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
A.E. Tiana B;-;Montsant Sala5 B;LAURA PUCHE BARRANQUERO;10/02/2018;17:00;Poliesportiu Municipal De Tiana;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
F.S. Esclop;-;Futbol Sala Colomense;;10/02/2018;17:00;Escola Torreguitart Carrer de Vallirana- 14- 08207 Sabadell- Barcelona;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
Escola Pia Santa Anna Mataró;-;Albelda Futsal;JORDI GAITX PLA- OSCAR KEVIN GUTIERREZ GUTIERREZ- RICARD MARQUEZ SIMONI;10/02/2018;18:00;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
A.E. Tiana;-;*RETIRAT* F.S. Porqueres;;10/02/2018;18:30;;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.E.F.S. Granollers;-;E.F.S. Alta Segarra;DAVID GALLARDO BARÓ- DAVID GUILLÉN CUELLAR- MARCO ANTONIO GALLARDO BARÓ;10/02/2018;19:00;PavellÓ Municipal De Can Bassa;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Olímpic Argentona;-;C.E. Maristes De Rubí;ANTONIO RUIZ MANCHON- MARC MIRON RUIZ;10/02/2018;19:15;Pavelló Municipal d' Argentona;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
Betània Patmos Barcelona;-;"Montsant Sala 5 ""A""";GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO- SAMUEL SERRANO MATA;10/02/2018;19:30;PavellÓ Universitat De Barcelona;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.e. Gadex;-;Betània Patmos Barcelona B;HERMAN TORTA RECHE- OMAR DOUAS BERROHOUY;10/02/2018;19:30;Pavelló esports c/ sol i padris- 59 08203 Sabadell;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
*RETIRAT* C.C.A. Plaza Macael;-;F.S. Tèlic Group Bigues i Riells;;10/02/2018;19:30;;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.f.s. Alcalà Prat - Bar La Terraza;-;F.S. Begues;ADNAN BOURROUHOU BOUZID- YASSIN BOURROUHOU- YOUSSEF BOURROUHOU;10/02/2018;20:00;CEM SAGNIER- EL Prat de Llobregat- C/Federica Montseny s/n;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
A.E. Tiana Cadet;-;A.E. Moià Cadet;ANTONIO RUIZ MANCHON;11/02/2018;10:15;Poliesportiu Municipal De Tiana;Jornada 10;"Cadet ""A""";08. Cadet
Teià Futbol Cinc;-;A.E. Les Botigues De Sitges;DAVID VALIENTE MARTIN- GABRIEL MORALES CAÑAS- SANDRA GARRIS CUBA;11/02/2018;11:00;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Betis Catalunya F.S. B;-;F.S Union La Salut Badalona B;ISMAEL CHAMERO RIVERO;11/02/2018;11:00;Poliesportiu Bon Pastor;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
C.C.A. Plaza Macael B;-;"Padre Damián Sagrados Corazones ""B""";ALBERT GONZALEZ GARCIA- LAUREANO PILAR VILLALBA;11/02/2018;12:00;Polideportivo Can Vidalet- Esplugues de Llobregat- Espanya;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
CFS Sagrada Familia;-;CFS Ibers Santa Coloma;JOSE MANUEL GÜISADO PLIBERSCHNIG- NICOLAS ANDRES VALBUENA TORRES;11/02/2018;12:00;Passeig Marítim de la Barceloneta- 33- 08003 Barcelona;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
C.E.S. Sabadell;-;Atletic Arrahona B;ADNAN BOURROUHOU BOUZID;11/02/2018;12:00;Complex Esportiu Municipal Sant Oleguer- Camí Can Quadres- Sabadell- Espanya;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
C.F.S. Inter Raudovan Hospitalet;-;C.D Esmeralda Procell F.s.;ADRIA VENTEO GONZÁLEZ- MARIANO BURGOS BONAVENTURA;11/02/2018;12:15;Poliesportiu Zal Barcelona BCN- Carrer de la Mar Roja- Barcelona- España;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
Betis Catalunya F.S.;-;"Futsal Dante ""B""";GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO;11/02/2018;12:15;Poliesportiu Bon Pastor;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
Teià Futbol Cinc B;-;C.E.F.S. Granollers B;DAVID VALIENTE MARTIN- SANDRA GARRIS CUBA;11/02/2018;12:30;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 15;1a Territorial A;03. 1a Territorial 2017-2018
C.F.S. Clot B;-;F.s. Unión Llagostense MecMan B;DAVID GALLARDO BARÓ- DAVID GUILLÉN CUELLAR- MARCO ANTONIO GALLARDO BARÓ;11/02/2018;14:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 15;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Sants Atletic F.S.;-;F.S Union La Salut Badalona A;CARLOS GÓMEZ GONZÁLEZ- JONATHAN GALVIS ARANGO;11/02/2018;19:30;Complex Esportiu La Báscula- Barcelona- Espanya;Jornada 15;1a Territorial B;03. 1a Territorial 2017-2018
F.S. Viladecavalls;-;Futbolmania F.S.;MARIANO BURGOS BONAVENTURA;11/02/2018;19:30;poliesportiu municipal de viladecavalls;Jornada 17;2a. Territorial A;04. 2ª Territorial 2017-2018
C.F.S. Clot A;-;A.C.E. Sansur;GUILLEM VIDAL VILES- SAMUEL SERRANO MATA- SERGIO RODRIGUEZ PEREZ;11/02/2018;20:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 15;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Montsant Sala 5 Cadet;-;Athletic Torre Roja Cadet;;17/02/2018;00:00;;Jornada 13;"Cadet ""B""";08. Cadet
*RETIRAT* F.S. Llinars Pre-benjamí;-;*RETIRAT* F.S. Tèlic Group Bigues i Riells Pre-benjamí;;17/02/2018;09:00;;Jornada 2;Pre-benjami Copa;12. Pre-benjami
Olimpic Argentona Pre-benjamí;-;Sagrerenc C.E. Pre-benjamí;;17/02/2018;10:00;;Jornada 2;Pre-benjami Copa;12. Pre-benjami
*RETIRAT* Betania F.S. Cadet;-;"Futbol Sala Corbera Cadet ""B""";;17/02/2018;10:00;Trinitat Vella Centre Esportiu Municipal;Jornada 13;"Cadet ""B""";08. Cadet
F.S Union La Salut Badalona A;-;F.S. La Salut;;17/02/2018;10:00;CEM Besòs Ronda Sant Ramon de Penyafort s/n 08930 SAnt Adrià de Besòs;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
"Escola Pia Santa Anna Mataró Infantil ""C""";-;F.S. Llinars Infantil;;17/02/2018;10:15;;Jornada 13;"Infantil ""B""";09. Infantil
"Escola de Futsal Grèvol Cadet ""A""";-;"Escola de Futsal Grèvol Cadet ""B""";;17/02/2018;10:30;;Jornada 13;"Cadet ""B""";08. Cadet
A.E. Moià Aleví;-;"Olimpic Argentona Aleví ""B""";;17/02/2018;10:30;;Jornada 13;"Aleví ""A""";10. Aleví
C.F.S. La Garriga Pre-benjamí;-;C.E.F.S. Granollers Pre-benjamí;;17/02/2018;11:00;;Jornada 2;Pre-benjami Copa;12. Pre-benjami
F.S. Llinars Atletic Aleví;-;C.F.S. La Garriga Aleví;;17/02/2018;11:15;;Jornada 13;"Aleví ""A""";10. Aleví
C.E. Maristes De Rubí Aleví A;-;Sagrerenc C.E. Aleví;;17/02/2018;11:30;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 13;"Aleví ""A""";10. Aleví
"Escola de Futsal Grèvol Infantil ""A""";-;"F.S. Esclop Infantil ""B""";;17/02/2018;11:45;;Jornada 13;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""A""";-;A.E. Sallent Infantil;;17/02/2018;12:00;;Jornada 13;"Infantil ""A""";09. Infantil
A.E. Moià Infantil;-;"Escola Pia Santa Anna Mataró Infantil ""B""";;17/02/2018;12:00;;Jornada 13;"Infantil ""B""";09. Infantil
C.F.S. Alcalà Prat - Bar La Terraza Infantil;-;Olímpic Argentona Infantil;;17/02/2018;12:00;;Jornada 13;"Infantil ""B""";09. Infantil
F.S. Telic Group Bigues i Riells Benjamí;-;C.F.S. La Garriga Benjamí;;17/02/2018;12:00;;Jornada 13;"Benjami ""A""";11. Benjamí
Sagrerenc C.E. Juvenil B;-;A.E. Moià Juvenil;;17/02/2018;12:15;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 13;"Juvenil ""A""";07. Juvenil
F.S. Llinars Cadet;-;A.E. Moià Cadet;;17/02/2018;12:30;;Jornada 13;"Cadet ""A""";08. Cadet
F.S Union La Salut Badalona B;-;C.E.S. Sabadell;;17/02/2018;12:30;Polideportivo Municipal Llefia;Jornada 18;2a. Territorial A;04. 2ª Territorial 2017-2018
E.F.S. Alta Segarra Juvenil Nacional;-;Grup de Joves Can Tusell Juvenil Nacional;;17/02/2018;13:00;;Jornada 11;Juvenil Nacional;06. Juvenil Nacional
"Escola de Futsal Grèvol Infantil ""B""";-;E.P. Badalona Centre Infantil;;17/02/2018;13:00;;Jornada 13;"Infantil ""A""";09. Infantil
A.E. Sallent Juvenil;-;Olimpic Argentona Juvenil;;17/02/2018;13:30;;Jornada 13;"Juvenil ""A""";07. Juvenil
F.S. Union Llagostense Mecman Cadet;-;Olímpic Argentona Cadet;;17/02/2018;13:30;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 13;"Cadet ""A""";08. Cadet
A.E. Sallent Cadet;-;Sagrerenc C.E. Cadet A;;17/02/2018;13:30;Pavelló D'esports Agustín Rueda de Sallent- C/verge del Pilar s/n;Jornada 13;"Cadet ""A""";08. Cadet
Celler de l' Arnau;-;F.s. Borges Femení;;17/02/2018;15:00;BALAGUER POLIESPORTIU CARRER URGELL;Jornada 13;Nacional Femenina B;05. Nacional Femenina
A.E. Centelles Aleví;-;A.E. Sallent Aleví;;17/02/2018;15:00;Pavello Mpal de Centelles;Jornada 13;"Aleví ""A""";10. Aleví
E.F.S. Alta Segarra;-;Betània Patmos Barcelona;;17/02/2018;15:00;;Jornada 16;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
F.s. Unión Llagostense MecMan Juvenil Nacional;-;AE Empenta - El Pilar Juvenil Nacional;;17/02/2018;15:45;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 11;Juvenil Nacional;06. Juvenil Nacional
Banús Futsal Juvenil Nacional;-;A.C. Coloso Juvenil Nacional;;17/02/2018;16:00;Pavelló Fundación Valldor 7;Jornada 11;Juvenil Nacional;06. Juvenil Nacional
Gela;-;*RETIRAT* La Ràpita C.F.S.;;17/02/2018;16:00;pavello poliesportiu de Gerb;Jornada 13;1a Territorial D;03. 1a Territorial 2017-2018
C.e. Gadex Femení;-;Futbol Sala Femeni Lloret de Mar;;17/02/2018;16:00;Poliesportiu Municipal Olimpia Carrer de Mauritània- 17- 08206 Sabadell- España;Jornada 13;Nacional Femenina A;05. Nacional Femenina
Futbol Sala Corbera Juvenil;-;C.E. Maristes De Rubí Juvenil;;17/02/2018;16:00;;Jornada 13;"Juvenil ""B""";07. Juvenil
C.F.S. La Garriga Juvenil A;-;Montsant Sala 5 Juvenil;;17/02/2018;16:00;Poliesportiu Can Noguera;Jornada 13;"Juvenil ""B""";07. Juvenil
*RETIRAT* C.F.S. La Garriga Cadet;-;Grup de Joves Can Tusell Cadet;;17/02/2018;16:00;;Jornada 13;"Cadet ""A""";08. Cadet
C.E.F.S. Granollers Cadet;-;E.P. Badalona Centre Cadet;;17/02/2018;16:00;;Jornada 13;"Cadet ""B""";08. Cadet
C.E. Maristes De Rubí Cadet;-;Neurofutbol F.S.;;17/02/2018;16:00;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 13;"Cadet ""B""";08. Cadet
F.S. Esclop Aleví;-;C.E. Maristes De Rubí Aleví B;;17/02/2018;16:00;;Jornada 13;"Aleví ""A""";10. Aleví
C.D Esmeralda Procell F.s.;-;C.e. Gadex;;17/02/2018;16:00;;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
Futbolmania F.S.;-;F.S. Esclop;;17/02/2018;16:00;Poliesportiu Municipal Montigala;Jornada 18;2a. Territorial A;04. 2ª Territorial 2017-2018
Sagrerenc C.E. Juvenil Nacional A;-;Jesuïtes Clot Juvenil Nacional;;17/02/2018;16:30;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 11;Juvenil Nacional;06. Juvenil Nacional
F.S.R. Massoteres - Sant Guim de la Plana;-;Descansa;;17/02/2018;16:30;Pista De Massoteres;Jornada 13;2a Territorial D;04. 2ª Territorial 2017-2018
Jovents Balaguer;-;FS Vinaixa Femeni;;17/02/2018;16:30;Pavelló Inpacsa Carrer d'Urgell- 106- 25600 Balaguer- Lleida;Jornada 13;Nacional Femenina B;05. Nacional Femenina
"F.S. Telic Group Bigues i Riells Juvenil ""A""";-;C.E. Gadex Juvenil;;17/02/2018;16:30;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 13;"Juvenil ""A""";07. Juvenil
F.S. Llinars Aleví;-;"Olimpic Argentona Aleví ""A""";;17/02/2018;16:30;;Jornada 13;"Aleví ""A""";10. Aleví
A.C.E. Sansur B;-;CFS Ibers Santa Coloma;ALBERTO IGLESIAS PALOMARES- JOAN RAMON BERNARDO MAÑÉ;17/02/2018;16:30;Poliesportiu Espanya Industrial;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
Atletic Arrahona B;-;A.E. Tiana B;;17/02/2018;16:30;Pavelló esports c/ sol i padris- 59 08203 Sabadell;Jornada 18;2a. Territorial A;04. 2ª Territorial 2017-2018
Club Futbol Sala Guíxols;-;F.S Fontcoberta;;17/02/2018;17:00;Pavelló Municipal d'esports Carles Nadal i Cosp;Jornada 13;1ª Territorial C;03. 1a Territorial 2017-2018
C.F.S. Ponts;-;C.E.P.S.;;17/02/2018;17:00;PONTS PAVELLÓ MUNICIPAL;Jornada 13;2a Territorial D;04. 2ª Territorial 2017-2018
Futbol Sala Femení Vila-Sana;-;Alcarràs - Fraga Futsal;;17/02/2018;17:00;PavellÓ Municipal De Vila-sana;Jornada 13;Nacional Femenina B;05. Nacional Femenina
"F.S. Esclop Infantil ""A""";-;Descansa;;17/02/2018;17:00;;Jornada 13;"Infantil ""B""";09. Infantil
C.F.S. La Garriga;-;Olímpic Argentona;;17/02/2018;17:15;Poliesportiu Can Noguera;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
F.S. Unión Llagostense MecMan;-;Sagrerenc C.E. A;;17/02/2018;17:30;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 16;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
"Gelida Industrial F.S.C. ""A""";-;Escola Pia Santa Anna Mataró;;17/02/2018;17:30;;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
F.S. Llinars Juvenil;-;Betània Patmos Barcelona Juvenil B;;17/02/2018;17:45;;Jornada 13;"Juvenil ""A""";07. Juvenil
Joves de Vidreres C.F.S.;-;Futsal Cadaqués;;17/02/2018;18:00;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 13;1ª Territorial C;03. 1a Territorial 2017-2018
"F.S. Borges ""B""";-;Futbol Club Montmaneu;;17/02/2018;18:00;PAVELLO MUNICIPAL DE LES BORGES BLANQUES;Jornada 13;1a Territorial D;03. 1a Territorial 2017-2018
C.f.s. Alfarràs;-;F.C. Ivars De Noguera;;17/02/2018;18:00;Pavello De Alfarras C/ Sisquella s/n Alfarràs;Jornada 13;1a Territorial D;03. 1a Territorial 2017-2018
A.C.E. Sansur;-;C.E.F.S. Granollers;ALBERTO IGLESIAS PALOMARES- GABRIEL MORALES CAÑAS- JOAN RAMON BERNARDO MAÑÉ;17/02/2018;18:00;Poliesportiu Espanya Industrial;Jornada 16;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.E.F.S. Granollers C;-;C.C.A. Plaza Macael B;;17/02/2018;18:00;PavellÓ Municipal De Can Bassa;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
Sagrerenc C.E. B;-;Penya Recreativa Sant Feliu de Llobregat;;17/02/2018;18:00;;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
F.S. Begues;-;*RETIRAT* C.C.A. Plaza Macael;;17/02/2018;18:00;Pavello Jaume Viñas Pi Club de Futbol Begues Carrer dels Esports- s/n 08859 Begues;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
F.S. Tèlic Group Bigues i Riells;-;Teià Futbol Cinc;;17/02/2018;18:30;;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
A.E. Tiana Cadet;-;Olímpic Argentona Cadet;;17/02/2018;19:00;Poliesportiu Municipal De Tiana;Jornada 8;"Cadet ""A""";08. Cadet
Futbol Sala Altorricon;-;Peramola F.s.;;17/02/2018;19:00;Pavellon Municipal Altorricón;Jornada 13;2a Territorial D;04. 2ª Territorial 2017-2018
F.S. Llinars Senior Femeni;-;C.E. Orange Papiol Femení;;17/02/2018;19:00;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 13;Nacional Femenina A;05. Nacional Femenina
*RETIRAT* Sants Atletic F.S. Femení;-;A.E. I.E.S. Manuel Blancafort;;17/02/2018;19:00;;Jornada 13;Nacional Femenina A;05. Nacional Femenina
Albelda Futsal;-;C.f.s. Alcalà Prat - Bar La Terraza;;17/02/2018;19:00;;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
F.s. Unión Llagostense MecMan B;-;C.E. Orange Papiol;;17/02/2018;19:00;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Atlètic Vidreres;-;F.S. Hostalriquenc;;17/02/2018;19:30;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 13;1ª Territorial C;03. 1a Territorial 2017-2018
Club futbol sala Santa Cristina;-;Vilobí F.S.;;17/02/2018;19:30;Pavello d'Esports de Santa Cristina d'Aro- Pont d ela Font del Rei s/n- 17246 Santa Cristina d'Aro;Jornada 13;2a. Territorial C;04. 2ª Territorial 2017-2018
A.E. Tiana Cadet;-;C.f.s. Alcalà Prat - Bar La Terraza Cadet;;17/02/2018;19:30;Poliesportiu Municipal De Tiana;Jornada 13;"Cadet ""A""";08. Cadet
Betània Patmos Barcelona B;-;Teià Futbol Cinc B;;17/02/2018;19:30;;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
CEFS Begur;-;P.B. Montgrí;;17/02/2018;20:00;Pavelló de Begur- Carrer del Pavelló Begur;Jornada 13;2a. Territorial C;04. 2ª Territorial 2017-2018
F.S. Racing Llavaneres;-;*RETIRAT* A.E.F.S. Montgat B;;17/02/2018;20:00;;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
C.E. Maristes De Rubí;-;"Athletic Arrahona - Can Jonqueres ""A""";;17/02/2018;20:30;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
Betania F.S.Juvenil;-;"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";;18/02/2018;09:15;Trinitat Vella Centre Esportiu Municipal;Jornada 13;"Juvenil ""B""";07. Juvenil
F.S. Caldes De Malavella;-;F.s. Porqueres B;;18/02/2018;10:00;Polivalent Caldes de Malavella;Jornada 13;1ª Territorial C;03. 1a Territorial 2017-2018
Teià F5 Infantil;-;Descansa;;18/02/2018;10:00;;Jornada 13;"Infantil ""A""";09. Infantil
"F.S. Union Llagostense Mecman Infantil ""B""";-;C.F.S. La Garriga Infantil;;18/02/2018;10:45;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 13;"Infantil ""B""";09. Infantil
"Olimpic Argentona Aleví ""B""";-;C.F.S. La Garriga Aleví;CRISTIANO RODI;18/02/2018;11:00;Pavelló Municipal d' Argentona;Jornada 8;"Aleví ""A""";10. Aleví
Teià Futbol Cinc femení;-;"Orange Futsal Castellbisbal ""B"" - Nacional Femenina";;18/02/2018;11:00;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 13;Nacional Femenina A;05. Nacional Femenina
"Montsant Sala 5 ""A""";-;A.E. Tiana;;18/02/2018;11:45;;Jornada 16;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Oli Les Cabanes Juncosa F.S.;-;"Club Futsal Alcarràs ""B""";;18/02/2018;12:00;Poliesportiu Municipal Juncosa;Jornada 13;1a Territorial D;03. 1a Territorial 2017-2018
*RETIRAT* Trans Azanuy Fraga Femení;-;E.F.S. Alta Segarra Femení;;18/02/2018;12:00;;Jornada 13;Nacional Femenina B;05. Nacional Femenina
F.S. Hostalriquenc Juvenil;-;A.E. Tiana Juvenil;;18/02/2018;12:00;;Jornada 13;"Juvenil ""A""";07. Juvenil
"F.S. Union Llagostense Mecman Infantil ""A""""";-;Sagrerenc C.E.Infantil;;18/02/2018;12:00;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 13;"Infantil ""A""";09. Infantil
C.E.F.S. Granollers B;-;Can Palet FS;;18/02/2018;12:00;Pavello Municipal El Parquet carrer lluis companys- 10 08401 granollers;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
"F.S. Esclop Juvenil ""B""";-;C.C.A. Plaza Macael Juvenil;;18/02/2018;12:15;;Jornada 13;"Juvenil ""B""";07. Juvenil
C.F.S. Inter Raudovan Hospitalet;-;Escola Pia Santa Anna Mataró B;;18/02/2018;12:15;Poliesportiu Zal Barcelona BCN- Carrer de la Mar Roja- Barcelona- España;Jornada 16;1a Territorial A;03. 1a Territorial 2017-2018
Teià F5 Juvenil Nacional;-;Betània Patmos Barcelona Juvenil Nacional;;18/02/2018;12:30;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 11;Juvenil Nacional;06. Juvenil Nacional
"Futsal Dante ""B""";-;Sants Atletic F.S.;;18/02/2018;13:15;;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
A.E. Tiana Nacional Femenina;-;"Pony´s Futbol Sala ""A""";;18/02/2018;13:30;Poliesportiu Municipal De Tiana;Jornada 13;Nacional Femenina A;05. Nacional Femenina
Futsal Dante Cadet;-;Betània Patmos Barcelona Cadet;;18/02/2018;15:00;;Jornada 13;"Cadet ""B""";08. Cadet
Bar Passadis Dynamo Cervera F.s.;-;Athletic Aguilar A;;18/02/2018;15:30;PavellÓ Municipal De Cervera;Jornada 13;1a Territorial D;03. 1a Territorial 2017-2018
"F.s. Hostalriquenc ""B""";-;Futsal Cassà;;18/02/2018;16:15;Pavelló Municipal d' Hostalric;Jornada 13;2a. Territorial C;04. 2ª Territorial 2017-2018
"Padre Damián Sagrados Corazones ""B""";-;Betis Catalunya F.S.;;18/02/2018;16:30;;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
Descansa;-;"Futbol Sala Corbera Cadet ""A""";;18/02/2018;17:00;;Jornada 13;"Cadet ""A""";08. Cadet
Athletic Torre Roja Juvenil;-;Escola de Futsal Grèvol Juvenil;;18/02/2018;18:00;;Jornada 13;"Juvenil ""B""";07. Juvenil
Padre Damian Sagrados Corazones;-;C.F.S. Clot A;;18/02/2018;18:30;;Jornada 16;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
A.E. Les Botigues De Sitges;-;A.E.F.S. Montgat;;18/02/2018;19:00;Pavelló Can Roca- Carrer del Castanyer- s/n 08860 Castelldefels- Barcelona;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.F.S. Clot B;-;C.F.S. Lliça De Vall;;18/02/2018;19:00;CEM Bac de Roda- Rambla de Guipúscoa- Barcelona- Espanya;Jornada 16;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Athletic Torre Roja;-;CFS Sagrada Familia;;18/02/2018;19:15;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 16;1a Territorial B;03. 1a Territorial 2017-2018
